,href,text
1890,https://www.sports.ru//football/1113356148-amazon-cnyal-dokumentalku-pro-barsu-pokazhut-iznutri-uxod-suaresa-posl.html,"Amazon выпустит документалку про «Барсу» двух последних лет. Расскажут об уходе Месси и Суареса, 2:8 от «Баварии», приходе Хави"
1891,https://www.sports.ru//football/1113357758-fa-gotova-vyplatit-shtraf-esli-angliyu-nakazhut-za-povyazku-protiv-dis.html,"FA готова выплатить штраф, если Англию накажут за капитанскую повязку против дискриминации на ЧМ"
1892,https://www.sports.ru//football/1113355321-argentina-i-urugvaj-vezut-na-chm-2022-pochti-2-tonny-myasa.html,Аргентина и Уругвай везут по 900 кг мяса с собой на ЧМ-2022
1893,https://www.sports.ru//football/1113356469-ronaldu-ne-isklyuchaet-chto-napishet-knigu-xochu-delitsya-znaniyami-s-.html,"Роналду не исключает, что напишет книгу: «Хочу делиться знаниями с фанатами, их у меня миллионы. Считаю себя примером»"
1894,https://www.sports.ru//football/1113355482-sbornaya-polshi-samolety.html,Истребители F16 сопровождали самолет сборной Польши до южной границы страны при вылете в Катар
1895,https://www.sports.ru//figure-skating/1113355364-v-rossii-snyali-dokumentalnyj-film-o-evgenii-medvedevoj.html,«Медведева против Медведевой». В России сняли документальный фильм о фигуристке 
1896,https://www.sports.ru/https://www.sports.ru/tribuna/blogs/premiermir/3093783.html,Он был с «Оренбургом» во Второй лиге и забивал главный гол на 94-й минуте стыков. Монолог о 13 годах в одном клубе
1897,https://www.sports.ru//figure-skating/1113352933-eteri-tutberidze-zagitova-obyazana-gorshkovu-svoej-olimpijskoj-medalyu.html,"Этери Тутберидзе: «Загитова обязана Горшкову своей олимпийской медалью, потому что в предолимпийский сезон именно он настоял на ее участии в юниорских прокатах»"
1898,https://www.sports.ru//football/1113354394-tolko-messi-sredi-igrokov-argentiny-zhivet-v-doxe-odin-ranshe-on-delil.html,Из сборной Аргентины только Месси живет в Дохе один. Раньше он делил комнату с Агуэро
1899,https://www.sports.ru//football/1113354161-krishtianu-ronaldu-xochu-zavershit-kareru-v-40-let-xoroshij-vozrast-es.html,"Криштиану Роналду: «Хочу завершить карьеру в 40 лет, хороший возраст. Еще 2-3 года – это максимум»"
1900,https://www.sports.ru//football/1113353911-antoni-kupil-lamborghini-za-385-tysyach-evro-v-chest-vyzova-v-sbornuyu.html,Антони купил Lamborghini за 385 тысяч евро в честь вызова в сборную Бразилии на ЧМ-2022
1901,https://www.sports.ru//football/1113353737-glava-fnl-izmajlov-liczenzirovanie-klubov-iz-kryma-nachnetsya-v-fevral.html,Глава ФНЛ Измайлов: «Лицензирование клубов из Крыма начнется в феврале. Но мосты с УЕФА и ФИФА не сжигаем»
1902,https://www.sports.ru//football/1113352998-barinov-o-evrope-mechta-est-no-v-komandu-iz-top-5-lig-kotoraya-boretsy.html,"Баринов о Европе: «Мечта есть, но в команду из топ-5 лиг, которая борется за выживание, не поеду. Аренду даже не буду рассматривать»"
1903,https://www.sports.ru//figure-skating/1113333987-gran-pri-yaponii-vatanabe-endryus-yu-en-glenn-kim-je-lim-petrykina-pok.html,"Гран-при Японии. Ким Йе Лим выиграла короткую программу, Сакамото – 2-я, Шин – 4-я, Петрыкина – 8-я"
1904,https://www.sports.ru//hockey/1113352810-ovechkin-vyshel-na-18-e-mesto-po-ochkam-v-istorii-nxl-1427-obognav-tro.html,"Овечкин вышел на 18-е место по очкам в истории НХЛ (1427), обогнав Троттье. У Кросби – 1430"
1905,https://www.sports.ru//football/1113352441-tuxel-xotel-by-porabotat-s-realom-barselonoj-ili-yuventusom.html,"Тухель хотел бы поработать с «Реалом», «Барселоной» или «Ювентусом»"
1906,https://www.sports.ru//basketball/1113331092-nba-sakramento-primet-san-antonio-portlend-bruklin-klippers-detrojt.html,"НБА. «Сакраменто» обыграл «Сан-Антонио», «Бруклин» вырвал победу у «Портленда», «Клипперс» были сильнее «Детройта»"
1907,https://www.sports.ru//football/1113338886-sbornaya-rossii-ne-obygrala-tadzhikistan-umer-aleksandr-gorshkov-ronal.html,"Сборная России не обыграла Таджикистан, умер глава ФФКР Александр Горшков, Роналду жалуется на подрезанные крылья, Катар подкупает эквадорцев, Мане мимо ЧМ и другие новости"
1908,https://www.sports.ru//hockey/1113329192-nxl-vashington-v-gostyax-u-sent-luisa-tampa-protiv-kalgari-sietl-igrae.html,"НХЛ. «Вашингтон» уступил «Сент-Луису», «Тампа» обыграла «Калгари», «Питтсбург» забросил 6 шайб «Миннесоте»"
1909,https://www.sports.ru//hockey/1113352046-kessel-1-j-igrok-v-istorii-nxl-sygravshij-1000-matchej-podryad-bez-pro.html,"Кессел – 1-й игрок в истории НХЛ, проведший 1000 матчей подряд без пропусков"
1910,https://www.sports.ru//basketball/1113351951-rojs-o-nil-dobavil-myach-posle-promaxa-dyurenta-i-prines-bruklinu-pobe.html,Ройс О’Нил добавил мяч после промаха Дюрэнта и принес «Бруклину» победу над «Портлендом»
1911,https://www.sports.ru//hockey/1113341389-ovechkin-zabil-789-j-gol-v-nxl-do-xou-12-shajb-do-gretczki-105.html,"Овечкин забил 789-й гол в НХЛ. До Хоу – 12 шайб, до Гретцки – 105"
1912,https://www.sports.ru//basketball/1113340245-kajri-irving-vernetsya-v-matche-s-memfisom.html,Кайри Ирвинг вернется в матче с «Мемфисом»
1913,https://www.sports.ru//football/1113339406-ronaldu-o-sprose-na-nego-v-presse-pishut-chush-o-tom-chto-ya-nikomu-ne.html,"Криштиану Роналду: «В прессе пишут чушь, что я никому не нужен. Как можно не хотеть игрока c 32 голами в прошлом сезоне?»"
1914,https://www.sports.ru//football/1113338736-ronaldu-schitaet-messi-luchshim-iz-tex-protiv-kogo-igral-i-ne-proch-s-.html,"Роналду считает Месси лучшим из тех, кого видел, и не прочь с ним поужинать: «Почему бы и нет?»"
1915,https://www.sports.ru/https://www.sports.ru/tribuna/blogs/premiermir/3092393.html,"Четыре разных меню, более 100 официантов, алкоголь в вип-ложах. Кто готовит еду на российских стадионах – и сколько это стоит"
1916,https://www.sports.ru//football/1113338036-ronaldu-pro-myu-vozmozhno-luchshe-nachat-novuyu-glavu-ya-xotel-pomogat.html,"Роналду про «МЮ»: «Возможно, новая глава пойдет на пользу. Я хотел помогать команде, но это тяжело, когда тебе подрезают крылья и не хотят, чтобы ты блистал»"
